site_cluster_id,latitude,longitude,persistence_days,first_detected,last_detected,total_detections,avg_brightness,avg_frp,avg_confidence_weight,dist_to_industrial_km,dist_to_mining_km,dist_to_power_km,nearest_industrial_name
16488,20.42455,74.90133,1,2026-05-10,2026-05-10,1,339.82,12.14,0.3,9.367039416235071,27.58338721519966,31.696112114756875,
16489,20.2197,73.01852,1,2026-05-10,2026-05-10,1,339.59,8.0,0.3,0.3382200069289766,25.88542928241269,7.072156579099524,
16490,20.61785,76.562255,1,2026-05-10,2026-05-10,2,345.17499999999995,9.290000000000001,0.3,12.73478753398612,4.251953088304818,26.92364881212716,
16491,21.09748,79.96693666666665,2,2026-05-10,2026-06-04,3,334.50333333333333,3.7866666666666666,0.6999999999999998,18.893551337873067,6.160951552627066,34.56577829902903,
16492,20.751095,76.031635,1,2026-05-10,2026-05-10,2,347.21000000000004,20.3,0.5,19.532705330513068,14.226297288263018,31.0045594821903,
16493,20.493795,73.159265,1,2026-05-10,2026-05-10,2,341.42999999999995,4.96,0.3,17.101291456334003,8.067351547654045,31.905162978721744,
16494,20.601475,73.6385775,1,2026-05-10,2026-05-10,4,344.01,6.1025,0.5,11.702759575416897,39.922084843920224,29.11452260873474,
16495,20.871425,75.91330500000001,1,2026-05-10,2026-05-10,2,347.995,19.130000000000003,0.3,16.52809137208842,23.2135143417225,19.10256974649636,
16496,20.60118,73.33733,1,2026-05-10,2026-05-10,1,344.22,6.96,0.7,27.50925851410958,30.018195601009623,53.257687532584605,
16497,20.58708,73.2182,1,2026-05-10,2026-05-10,1,345.44,10.86,0.7,20.183751196085502,20.066474114738288,43.94824666288032,
16498,20.68122142857143,73.68623428571428,3,2026-05-09,2026-06-04,7,342.69571428571425,7.464285714285714,0.4714285714285714,21.314565542189023,38.37582361093551,33.27417123775203,
16499,20.983780000000003,76.02383,1,2026-05-10,2026-05-10,2,343.235,13.445,0.3,11.560182334579927,6.323173378844768,5.78264731155932,
16500,21.0114175,76.1588125,2,2026-05-10,2026-05-25,4,351.7975,13.045,0.7749999999999999,13.915913602326317,8.808781154788454,16.5851493256315,
16501,21.319764444444445,79.34655000000001,4,2026-05-05,2026-05-11,9,342.07222222222225,13.639999999999999,0.6111111111111112,2.302789700209043,7.364355852679585,15.296385012961446,Suryalakshmi Cotton Mill
16502,21.26989625,78.323065,2,2026-05-10,2026-05-11,8,342.7275,7.3925,0.44999999999999996,20.387552014322804,21.010116543656373,21.869126596560637,
16503,20.803164285714285,73.65594571428572,2,2026-05-10,2026-05-22,7,341.13571428571424,5.841428571428572,0.4714285714285714,33.52273330111237,39.83118572956539,45.99629664318893,
16504,21.00461,75.48698,1,2026-05-10,2026-05-10,1,337.36,17.52,0.3,1.231266282672102,4.908589666576927,1.9203920305434536,
16505,21.37314,78.90636,1,2026-05-10,2026-05-10,1,336.82,7.22,0.3,2.486844525200211,2.1351186794223262,23.17174172705997,
16506,21.23839,77.15281,1,2026-05-10,2026-05-10,1,335.37,3.31,0.3,18.45045973496879,5.6882444576346325,30.071798307780067,
16507,20.849596666666667,73.43722000000001,1,2026-05-10,2026-05-10,3,348.95,10.503333333333332,0.5666666666666667,19.63895906969793,34.82594813463279,41.811551949539776,
16508,21.015340000000002,74.66441499999999,1,2026-05-10,2026-05-10,2,348.61,27.42,0.7,8.927189660575102,21.360100085073448,21.13263267427561,
16509,21.19776,76.30853,1,2026-05-10,2026-05-10,1,346.28,3.81,0.7,16.122118086614417,24.597092809380573,37.660321038520735,
16510,21.03758,74.62427500000001,1,2026-05-10,2026-05-10,2,349.185,20.145,0.3,4.868062459117839,25.41696188955341,25.39349569620906,
16511,21.29005,76.35426857142856,3,2026-05-10,2026-05-22,7,338.1114285714285,4.775714285714286,0.5857142857142856,12.021943565757786,27.71991511443023,47.0937431768347,
16512,21.0072275,73.6381275,1,2026-05-10,2026-05-10,4,339.0825,6.7125,0.39999999999999997,22.25642005772218,18.603722324713974,23.967728905035734,
16513,21.328105,76.609155,1,2026-05-10,2026-05-10,2,345.75,16.145,0.3,25.55637934919494,30.1252243131866,39.87444130381383,
16514,20.96065,72.99807,1,2026-05-10,2026-05-10,1,336.37,3.26,0.3,1.6278857782949712,43.497396616225366,7.334860585086668,
16515,20.97098,72.90463,1,2026-05-10,2026-05-10,1,341.35,4.68,0.3,3.036331612423415,45.92184388251361,9.17193830944412,
16516,21.070236666666666,73.71599666666667,1,2026-05-10,2026-05-10,3,343.3533333333333,5.306666666666667,0.5666666666666667,12.07649016414169,20.113197358053203,22.65258579173565,
16517,21.39132,76.43672,1,2026-05-10,2026-05-10,1,367.0,9.83,1.0,7.640619133729666,35.99917637932654,58.41927204906619,
16518,21.393185,76.40462333333333,3,2026-05-08,2026-05-17,6,345.15166666666664,11.065,0.4333333333333333,5.875270739195608,36.42966102669973,58.531405010250296,
16519,21.31301,75.334035,1,2026-05-10,2026-05-10,2,340.94,16.490000000000002,0.3,26.08201889690977,37.93351641648543,38.03042241254078,
16520,21.040113333333334,72.91922,2,2026-05-10,2026-06-28,3,339.19666666666666,3.9333333333333336,0.5666666666666667,4.593921905458638,37.65233191112839,7.051638930457711,
16521,21.366061176470588,75.50435941176471,7,2026-05-10,2026-05-22,17,346.99764705882353,7.445882352941176,0.46470588235294114,21.71880459796637,41.8369511377003,38.850218675600686,
16522,21.627565,78.0570375,2,2026-05-10,2026-05-17,4,330.88,3.0775,0.6,26.24747858710022,26.1567499152729,32.26487952768732,
16523,21.60859,77.77404,1,2026-05-10,2026-05-10,1,342.0,5.13,0.3,33.60068820418425,33.70515669571606,49.45433506415931,
16524,21.466920000000002,76.225475,1,2026-05-10,2026-05-10,2,346.865,14.625,0.5,8.795016937901213,51.916858280372345,54.23800853700047,Naval Singh Sugar
16525,21.09686,72.8274,1,2026-05-10,2026-05-10,2,341.18,4.775,0.5,1.9680787587248685,37.90931476881463,9.592595383777851,
16526,21.608535,77.617315,3,2026-05-10,2026-05-18,4,327.1975,3.675,0.5,42.00972827570616,25.677882280933456,61.8716433224938,
16527,21.19398,73.46815,1,2026-05-10,2026-05-10,1,339.19,4.87,0.3,9.831992929662864,4.890681607086561,9.234786297791734,
16528,21.59583,76.97968,1,2026-05-10,2026-05-10,1,344.63,7.17,0.7,54.50474839932722,43.36494540844304,55.85356544718688,
16529,21.75283333333333,78.67938,1,2026-05-10,2026-05-10,6,346.02666666666664,10.848333333333334,0.6333333333333333,26.8761033306313,11.018292555604097,58.17410803219988,Raymond Textile
16530,21.64809,77.00565333333333,1,2026-05-10,2026-05-10,3,351.8066666666667,16.93,0.5666666666666667,60.15744170794713,48.52339654143014,61.96604399920597,
16531,21.70081,77.20988333333334,1,2026-05-10,2026-05-10,3,358.55,8.790000000000001,0.9,68.3020559309679,51.70157150009742,73.8944827792799,
16532,21.45511,74.82478,1,2026-05-10,2026-05-10,1,342.49,21.3,0.3,12.33870883555518,19.33590749795587,33.55944317494848,
16533,21.47694,74.93457,1,2026-05-10,2026-05-10,1,345.29,14.37,0.7,9.837683935569512,15.785502929486167,36.830553637279536,
16534,21.7851775,77.91950083333333,5,2026-05-10,2026-06-04,12,323.9583333333333,4.758333333333334,0.6333333333333333,7.32119617229878,41.40567347850517,22.94601659340872,
16535,21.36198285714286,73.72012571428571,2,2026-05-10,2026-05-17,7,347.3085714285714,10.477142857142857,0.5857142857142856,21.60175889576154,28.589267615282303,23.471557774400026,
16536,21.87965157894737,78.29484210526316,8,2026-05-03,2026-05-29,19,325.4757894736842,3.926842105263158,0.5736842105263157,10.563793811792804,28.68687444231821,17.784308493203348,
16537,21.949270000000002,79.043342,2,2026-05-10,2026-05-24,5,347.394,12.268,0.6199999999999999,11.669478940119046,20.91452101088502,37.71842191384324,
16538,21.57633,75.00599,1,2026-05-10,2026-05-10,2,344.98,18.74,0.7,9.475491080162918,26.91884295849588,49.477311083723606,
16539,21.47021,73.6235,1,2026-05-10,2026-05-10,1,339.95,1.73,0.3,22.053620284302,26.551900493603245,29.764317393343138,
16540,21.91253857142857,78.04874285714286,3,2026-05-03,2026-05-29,7,330.89428571428573,4.3585714285714285,0.41428571428571426,7.352641116678384,24.69941826936737,6.167889636078618,
16541,21.85638416666667,77.26086541666668,2,2026-05-10,2026-05-11,24,349.05833333333334,12.139166666666668,0.4791666666666667,55.05209110644377,61.09082860022018,78.10698368328009,
16542,21.184279,70.982089,4,2026-05-10,2026-06-16,10,343.054,7.743,0.5,30.618534241382644,27.681821448232565,58.97796141660504,
16543,22.064245,79.21077166666667,1,2026-05-10,2026-05-10,6,348.8983333333333,14.948333333333332,0.6999999999999998,22.551627923966933,19.41167536548813,45.13278105170093,
16544,22.0985425,79.64333500000001,2,2026-05-07,2026-05-10,4,352.56,9.285,0.75,3.504702449690157,23.127698397725723,64.41914571476295,
16545,21.51189,73.55745,1,2026-05-10,2026-05-10,1,345.82,8.4,0.3,14.06934074126639,20.28963710313197,33.55503688340876,
16546,22.12231125,79.41813125,2,2026-05-09,2026-05-10,8,343.835,10.2325,0.6499999999999999,19.092612501844133,21.00265124799741,54.45758926453951,
16547,21.97434,77.793245,1,2026-05-10,2026-05-10,2,360.20500000000004,8.81,0.85,11.831145195451004,36.39123752873547,33.77278404074472,
16548,21.56324818181818,73.76489181818182,4,2026-05-03,2026-05-14,11,345.95727272727277,8.517272727272728,0.4818181818181818,6.327388158510908,41.331563863048565,44.36155731053465,
16549,21.518293333333332,73.031165,3,2026-05-10,2026-06-12,12,339.425,7.070833333333334,0.6,3.735637834019108,12.411281710386763,14.244184343381782,
16550,21.974103333333336,76.940625,1,2026-05-10,2026-05-10,6,347.8833333333334,17.698333333333334,0.5666666666666667,44.04311808012165,83.08414836078464,43.82879556850632,
16551,22.21128,79.60888,1,2026-05-10,2026-05-10,1,339.27,5.74,0.7,10.764853631440443,11.278808993906624,66.05302267538221,
16552,21.24426,70.14512,1,2026-05-10,2026-05-10,1,349.13,17.46,0.7,9.585780371913334,14.41909912744724,35.13577364357072,
16553,21.89898,75.75896,1,2026-05-10,2026-05-10,1,367.0,16.12,1.0,21.10350608581659,14.025750083419371,20.834030296037906,
16554,21.88414,75.60837,1,2026-05-10,2026-05-10,1,345.04,11.24,0.3,35.75395408215536,9.009061077026608,32.54359063688165,
16555,22.128477500000002,77.47578250000001,1,2026-05-10,2026-05-10,4,345.01,11.342500000000001,0.5,38.80609805563934,34.36287625907812,62.972115015849774,
16556,22.308756666666667,79.66467333333333,2,2026-05-07,2026-05-10,3,335.83,8.450000000000001,0.3,13.319640737895032,13.694125609797176,53.62535286183377,
16557,22.21396,77.98918,1,2026-05-10,2026-05-10,1,335.12,2.45,0.3,35.94878543257889,13.261089042980055,22.599749135484505,
16558,21.55405111111111,71.51181666666668,1,2026-05-10,2026-05-10,9,357.6877777777778,6.4511111111111115,0.4666666666666667,6.083498794216484,57.237848765397885,44.5922440426291,
16559,21.72488,72.93717333333333,2,2026-05-10,2026-06-17,3,343.00333333333333,9.78,0.5666666666666667,6.337175856539804,29.537184493952743,7.24817065514577,Depot
16560,21.51180111111111,71.06349888888889,2,2026-05-10,2026-05-30,9,352.7522222222222,19.82111111111111,0.43333333333333335,10.159693617903642,49.647541639035104,67.51816215511478,
16561,22.05013,75.441115,1,2026-05-10,2026-05-10,2,348.06,12.24,0.3,20.753529678059262,22.76125895592621,43.060420019260725,
16562,22.01169,75.08868000000001,1,2026-05-10,2026-05-10,2,347.635,26.825,0.5,19.75881561511936,33.454902606711904,79.51324792966106,
16563,22.083545555555556,75.66440666666666,3,2026-05-10,2026-05-22,9,350.79,19.434444444444445,0.6777777777777777,38.33266770910876,13.29663120826803,19.654473542169345,
16564,21.99626,74.84588,1,2026-05-10,2026-05-10,2,348.375,32.13,0.7,7.591235057796309,8.948933125210926,93.58061905764797,
16565,22.14997,76.04576,1,2026-05-10,2026-05-10,1,349.67,12.09,0.7,9.640530392072064,46.2060202672266,21.573297154961352,
16566,22.258003333333335,76.33549,1,2026-05-10,2026-05-10,3,342.2733333333333,11.086666666666666,0.43333333333333335,29.9368064502163,53.85721665548674,26.843603158081955,
16567,22.5696,79.58171,1,2026-05-10,2026-05-10,1,339.85,4.63,0.7,31.27639149095441,31.162421758868454,38.671826251176284,
16568,22.36966,76.84209,1,2026-05-10,2026-05-10,1,367.0,17.52,1.0,25.224753079172142,70.1984397638348,43.24659397612501,
16569,22.28136,75.71595,1,2026-05-10,2026-05-10,1,349.59,8.94,0.7,27.74685005043184,23.179513413370056,28.552513316641427,
16570,22.086496,73.858676,2,2026-05-10,2026-05-14,5,338.62199999999996,8.338,0.38,18.53306534763403,12.991379443796731,51.50580723704064,
16571,22.324818,76.005176,5,2026-05-06,2026-05-21,5,344.796,6.914,0.6199999999999999,2.429801313719143,26.611401931635825,32.30695424944423,
16572,22.66695,79.75249,1,2026-05-10,2026-05-10,1,333.62,2.93,0.3,47.534265429340735,39.90021855072869,18.146731046037853,
16573,22.700495454545454,79.20387,11,2026-05-01,2026-06-03,22,335.02363636363634,7.6036363636363635,0.5909090909090909,12.388772340424024,40.27631775872728,37.39428433549043,blue light steel
16574,22.316613333333333,75.02541333333333,1,2026-05-10,2026-05-10,3,348.4066666666667,16.56,0.43333333333333335,8.918055709409742,8.819757396752726,85.22140137504257,LIME STONE QUARRY
16575,22.423606363636363,75.93535090909091,1,2026-05-10,2026-05-10,11,354.0581818181818,15.055454545454547,0.5545454545454546,4.003954480257112,13.808281307741836,26.412507663044003,
16576,22.210385000000002,73.875205,2,2026-05-10,2026-06-01,4,342.355,7.2425,0.6,13.907927203648626,19.662903206933176,55.35603416754018,
16577,22.232011666666665,73.91921666666666,2,2026-05-09,2026-05-10,6,340.53000000000003,17.208333333333332,0.5666666666666667,18.579159657863805,18.28862386899349,60.38614696634948,
16578,22.45891,76.03458333333333,3,2026-05-09,2026-05-22,3,333.4866666666667,2.29,0.5666666666666667,10.473288089996656,15.88388978255674,30.400609497110043,
16579,22.47309625,75.92703,1,2026-05-10,2026-05-10,8,339.90999999999997,13.276250000000001,0.44999999999999996,5.55503962567623,9.223667398013443,21.26057739700165,
16580,22.20995888888889,73.35490555555556,4,2026-05-10,2026-06-07,9,341.61888888888893,6.072222222222222,0.6111111111111112,9.6660652030088,52.59901555171403,15.120759877781325,Waghoda GIDC
16581,22.41393,75.23799500000001,2,2026-05-02,2026-05-10,2,344.065,22.48,0.3,16.85463355341778,16.548972663296997,61.370346612860565,LIME STONE QUARRY
16582,22.050804999999997,71.972235,1,2026-05-10,2026-05-10,2,347.745,10.39,0.3,13.077412696675507,49.07278720617829,5.210204564522297,
16583,22.53545,76.23946,1,2026-05-10,2026-05-10,1,367.0,13.4,1.0,30.132868110962505,28.09691402333068,47.18522510225301,Candylake Nutritions Pvt. Ltd.
16584,22.738889999999998,77.3352,1,2026-05-10,2026-05-10,2,356.88,18.665,0.65,10.541882899373714,34.47979965362012,44.591231941574655,Ashirwad traders
16585,22.17681333333333,72.0159,3,2026-05-09,2026-06-15,3,331.17333333333335,2.6366666666666667,0.5666666666666667,12.294540945315056,59.91841175355064,19.304749125740287,
16586,22.482570000000003,74.179805,1,2026-05-10,2026-05-10,2,346.29499999999996,8.774999999999999,0.7,36.33628464835461,13.199909332029488,84.1625070280404,
16587,22.42552,73.491195,1,2026-05-10,2026-05-10,2,348.65999999999997,12.879999999999999,0.5,3.746674841748455,38.25157773675515,37.81620920495134,Pharmaceuticals Limited Panelav Plant
16588,22.884929999999997,77.791515,1,2026-05-10,2026-05-10,2,347.78,12.64,0.5,13.704862000024344,19.31002622346893,33.12298794037552,Mohasa Babai Industrial Area
16589,23.07069,79.80453999999999,1,2026-05-10,2026-05-10,3,333.0733333333333,2.5533333333333332,0.4333333333333333,8.502158996677148,34.38356441808766,20.94256059761391,
16590,22.890900000000002,77.53252499999999,1,2026-05-10,2026-05-10,2,342.995,8.085,0.3,12.852719965275408,13.477618801387951,22.881079942609684,
16591,22.796385,76.29144,2,2026-05-05,2026-05-10,2,327.31500000000005,6.975,0.7,23.82657298373787,17.01079854927581,49.62197610473539,
16592,22.565663333333333,73.92642666666667,1,2026-05-10,2026-05-10,3,334.2966666666667,5.476666666666667,0.6999999999999998,14.710384774693086,9.09564399585614,67.0022334710792,
16593,22.48742,73.17594,1,2026-05-10,2026-05-10,1,343.49,6.1,0.3,4.396703542894921,35.03786769850898,14.612712048656178,
16594,22.77095,75.34586,1,2026-05-10,2026-05-10,1,343.27,7.02,0.3,11.53590925858156,12.109931980404095,48.08027199241102,
16595,23.21836,79.86696,1,2026-05-10,2026-05-10,1,335.14,9.42,0.3,5.073189660862428,19.27646600539584,10.938412925164188,
16596,22.479840000000003,72.03436500000001,1,2026-05-10,2026-05-10,2,346.03999999999996,4.095,0.3,11.510316302233324,57.3163307699463,18.484601727269208,
16597,23.23445166666667,79.3327,2,2026-05-10,2026-05-11,12,338.9866666666667,6.3425,0.6,36.363150379211454,38.62514035039812,62.80815984222255,
16598,22.75426,73.98981599999999,1,2026-05-10,2026-05-10,5,350.154,14.296000000000001,0.6,9.64344150527092,27.435603812182936,48.58943214772082,
16599,22.15058,69.05083,1,2026-05-10,2026-05-10,1,340.72,12.74,0.3,1.380335361175426,6.378139581242634,12.650548080830252,
16600,23.32274166666667,79.69093333333333,3,2026-05-10,2026-05-23,6,345.3866666666666,9.355,0.5,19.26679901296515,27.23996690123757,30.83270197826231,Indian Oil Corporation Depot
16601,23.370538333333332,79.86008833333334,1,2026-05-10,2026-05-10,6,348.83,12.604999999999999,0.6333333333333333,18.056304610938916,10.288232682277492,22.721310456767007,
16602,23.26115,78.03051500000001,1,2026-05-10,2026-05-10,2,341.585,5.074999999999999,0.5,26.06106554122566,20.16985428096213,54.0332548263615,
16603,23.355457142857144,78.85306714285714,3,2026-05-10,2026-05-23,7,321.40000000000003,3.68,0.5857142857142856,23.18708763190769,16.164586990799258,44.94857647480388,
16604,23.39652,78.51453,1,2026-05-10,2026-05-10,1,332.8,2.16,0.3,34.99805398593826,8.48259997173269,53.43344331377733,UVW
16605,23.23415,76.40696,1,2026-05-10,2026-05-10,1,343.98,10.25,0.3,25.983366643540936,20.33197911936441,34.36205073457407,
16606,23.467064999999998,78.870215,1,2026-05-10,2026-05-10,2,346.515,8.594999999999999,0.7,26.589690560573807,12.508868595554006,58.15142136741791,
16607,23.486375714285714,78.80358571428572,3,2026-05-03,2026-05-10,7,338.8728571428572,6.054285714285713,0.5857142857142856,30.47448509692216,13.257438823516395,58.48988635235197,
16608,23.24927,75.76836,1,2026-05-10,2026-05-10,1,342.49,2.83,0.7,2.284313351980449,10.581907773562218,35.976769267751706,
16609,22.88142,72.34779,1,2026-05-10,2026-05-10,1,347.21,13.99,0.3,0.8928555634229067,76.78399188945154,14.879367881698556,
16610,23.380635,77.0456275,1,2026-05-10,2026-05-10,4,345.1925,7.0175,0.39999999999999997,13.736521042471,15.831260708397842,35.5719073139234,
16611,23.03734,73.555,1,2026-05-10,2026-05-10,1,344.3,8.19,0.7,20.74353335912718,10.34561257418766,26.95746305332998,
16612,23.50537,78.35645285714286,3,2026-05-10,2026-05-16,7,322.1657142857143,3.512857142857143,0.5857142857142856,47.43991653156683,23.84151795987178,58.29421117447036,Dyoday Gousala
16613,23.393945,76.73141,1,2026-05-10,2026-05-10,2,347.07500000000005,5.73,0.7,37.42661114004713,5.364644348292937,20.817115469803607,
16614,23.326697142857142,75.87194571428572,1,2026-05-10,2026-05-10,7,356.83714285714285,21.57428571428571,0.5142857142857142,15.551818883236557,0.8817741250391296,22.84002787478125,
16615,23.41732,76.08584,1,2026-05-10,2026-05-10,1,341.3,12.27,0.3,11.116850343862572,5.33296979740297,4.9115478072313765,
16616,23.54073,77.2392,1,2026-05-10,2026-05-10,1,367.0,17.83,1.0,16.832936425244025,11.30470144210447,57.42122711453893,
16617,23.48693,76.49463,1,2026-05-10,2026-05-10,1,346.91,5.88,0.7,42.063697055542285,15.425186397592958,34.35029085972408,
16618,23.650685,78.056555,1,2026-05-10,2026-05-10,2,340.86,9.04,0.5,28.33191972561417,9.780077645014751,25.52611866012077,
16619,23.45782,75.78063,1,2026-05-10,2026-05-10,1,349.31,15.03,0.7,24.06271790041472,8.751913371306586,33.271905711417645,
16620,23.54766,76.55441,1,2026-05-10,2026-05-10,1,344.73,6.86,0.7,42.7254328104844,12.27383092079774,40.527955864114936,
16621,23.567586666666667,76.44453666666666,2,2026-05-01,2026-05-10,3,349.7,7.5566666666666675,0.6999999999999998,43.648945949180096,5.253919382954407,29.51267025615211,
16622,23.414113333333333,74.18896333333333,1,2026-05-10,2026-05-10,3,348.06666666666666,24.653333333333336,0.5666666666666667,21.70607215017757,12.857862248105452,47.15781538684523,
16623,23.826120000000003,78.5596,2,2026-05-01,2026-05-10,2,320.21000000000004,3.3249999999999997,0.5,12.50612274552792,31.59798994833569,60.94376989553748,Dyoday Gousala
16624,23.712743333333332,77.21648333333333,1,2026-05-10,2026-05-10,3,346.88000000000005,4.34,0.5666666666666667,26.97424812472057,6.944867446380192,70.4285474941222,
16625,22.908515,69.866995,1,2026-05-10,2026-05-10,2,350.605,21.884999999999998,0.5,0.6338605566070515,14.706189685575634,3.328915876968769,
16626,23.55006,75.44733,1,2026-05-10,2026-05-10,1,344.72,10.3,0.3,12.527084046377851,6.039733794060768,12.154479962343594,
16627,23.235,72.31001,1,2026-05-10,2026-05-10,1,346.16,5.15,0.3,4.312156308358159,78.29238787799328,3.094438106607306,
16628,23.85762,78.32292,1,2026-05-10,2026-05-10,1,335.58,6.3,0.3,36.48624166294095,25.36563920067895,43.41488092437265,
16629,23.47073,73.65778,1,2026-05-10,2026-05-10,2,343.24,14.895,0.3,38.44493783747136,29.60494230946427,22.512336525612053,
16630,23.54858,74.28347500000001,1,2026-05-10,2026-05-10,2,348.02,13.79,0.5,6.398996336979137,3.505361897197211,64.17705721551333,
16631,23.74421,76.24294,1,2026-05-10,2026-05-10,1,367.0,13.13,1.0,23.2842842301205,11.604439468997631,25.93804193939879,
16632,23.74803,75.98360500000001,1,2026-05-10,2026-05-10,2,349.615,14.275,0.7,4.114797299342285,3.911578856730627,27.44249060089456,
16633,23.77572,75.59909999999999,1,2026-05-10,2026-05-10,2,349.305,8.004999999999999,0.5,41.71962813644773,6.180727361219378,40.00400605953816,
16634,23.5425975,73.38189249999999,1,2026-05-10,2026-05-10,4,347.6825,14.177499999999998,0.6,20.06300160924644,21.4382465109237,6.394609158611073,
16635,23.926533999999997,76.399384,3,2026-05-10,2026-05-30,5,341.142,7.3180000000000005,0.45999999999999996,21.030443854458508,3.7471956439484586,24.35445474746574,
16636,23.870806666666667,75.69288999999999,2,2026-05-09,2026-05-10,3,340.72333333333336,7.039999999999999,0.7999999999999999,36.34760902313766,12.535473890491506,25.996895694483264,
16637,23.7118,74.04086,1,2026-05-10,2026-05-10,1,347.35,4.02,0.7,25.10237611327892,23.86125980050983,64.81409437854832,
16638,23.6478,73.33373,2,2026-05-09,2026-05-10,3,344.93,8.956666666666667,0.5666666666666667,10.802650584900071,15.738063289349782,17.897287187646917,
16639,23.45483,71.68396,1,2026-05-10,2026-05-10,1,349.55,1.35,0.3,19.830258008211768,81.92080695884619,26.091558287908047,
16640,23.82536,74.680508,1,2026-05-10,2026-05-10,5,357.164,98.922,0.74,35.925568244992704,30.665450774896367,84.70251794295991,
16641,23.91571,75.44796,1,2026-05-10,2026-05-10,1,343.18,5.45,0.3,52.7202377747203,7.070334863739558,40.15302572168762,
16642,23.95553,75.53798,1,2026-05-10,2026-05-10,1,345.14,7.45,0.3,54.91418644514727,13.448660606068067,30.003877999403954,
16643,23.59654,72.17567,1,2026-05-10,2026-05-10,1,347.62,4.58,0.3,9.269435104935477,69.99292492039308,32.26064404438464,
16644,23.80728,73.918035,1,2026-05-10,2026-05-10,2,349.80999999999995,16.535,0.5,22.804550826379227,16.310063456010532,58.2873513363957,
16645,24.05266,76.27223000000001,1,2026-05-10,2026-05-10,2,344.08500000000004,5.57,0.5,31.058191931781817,8.76657530879975,32.0850159771025,
16646,23.872493846153848,74.39018384615385,1,2026-05-10,2026-05-10,13,345.3276923076923,23.079230769230772,0.4461538461538461,32.219888794767314,1.5922304871500297,83.47565754595135,
16647,23.8639,74.15552666666666,2,2026-05-10,2026-05-18,6,345.5216666666667,16.763333333333332,0.5666666666666667,30.65346666081549,16.47396618447124,67.32498279144427,
16648,24.372815,79.881205,2,2026-05-06,2026-05-10,2,336.62,6.285,0.5,10.039844474756157,18.559597528229247,101.64859169165008,
16649,24.06662,75.70033,1,2026-05-10,2026-05-10,1,353.6,10.35,0.7,39.44269761847997,16.088741751834576,9.942312869744365,
16650,23.9101,74.087085,2,2026-05-01,2026-05-10,2,337.16499999999996,8.94,0.3,38.11885678125254,19.78220256881745,59.55540093450077,
16651,23.98048,74.0899,1,2026-05-10,2026-05-10,1,343.98,18.44,0.3,43.40847039684798,16.033608966186424,53.828522472668816,
16652,23.885926,73.19169600000001,2,2026-05-09,2026-05-10,5,330.206,6.731999999999999,0.45999999999999996,27.086301190702684,30.24119844637283,23.75697960891987,
16653,24.44808,79.39903,1,2026-05-10,2026-05-10,1,367.0,19.86,1.0,17.974204329903547,25.68436916027737,71.42720923939353,
16654,24.38828,78.46852,1,2026-05-10,2026-05-10,1,345.78,5.4,0.7,34.58706786818093,9.112102388077266,22.93587146627875,Bina Refinery
16655,24.48169,78.96061333333334,2,2026-05-10,2026-05-12,3,348.92,6.583333333333333,0.7999999999999999,11.038666412680488,11.551902285936231,26.846477672874656,
16656,23.974746,73.357046,4,2026-05-10,2026-05-25,10,342.963,7.958,0.5,27.06843472116044,24.78343267499468,42.46089751190296,bus depot
16657,24.053755,74.01833833333333,3,2026-05-10,2026-07-17,6,346.71166666666664,12.295000000000002,0.4333333333333333,40.80869467972132,13.05842170033875,41.808473797335054,
16658,24.00315,73.54062,1,2026-05-10,2026-05-10,3,344.02666666666664,6.1433333333333335,0.4333333333333333,21.22630985477024,7.0463641215187724,43.69498752723356,
16659,24.05207,74.21070499999999,1,2026-05-10,2026-05-10,2,348.41999999999996,8.805,0.5,50.22477903521344,9.695098792961122,57.502992239646325,
16660,24.0976175,74.15103625,2,2026-05-09,2026-05-10,8,329.09,6.01375,0.5,52.34751716670515,3.091205843775766,49.21910220598696,Hindustan Zinc Limited
16661,24.42194,77.501575,2,2026-05-09,2026-05-10,2,355.26,8.675,0.85,26.28261766888474,15.536007025636357,51.86218492565069,
16662,24.49738,78.5249,1,2026-05-10,2026-05-10,1,343.32,5.45,0.7,27.060751741801244,13.898978839156417,14.235784379467232,
16663,24.13567,74.34750333333334,2,2026-05-08,2026-05-10,3,357.16,13.633333333333333,0.7999999999999999,59.80118959127505,6.8756983633561095,64.40709954259323,
16664,24.51039,78.61619,1,2026-05-10,2026-05-10,1,348.2,6.34,0.7,30.30592181947036,23.004549024244813,5.451016970720864,
16665,24.567823333333333,78.63524666666666,2,2026-05-03,2026-05-10,3,342.06,10.583333333333334,0.5666666666666667,26.821335021532533,27.364145910837266,8.815219458041177,
16666,24.70678,80.88847,1,2026-05-10,2026-05-10,1,330.91,14.66,0.7,10.567513744810975,8.554321393065072,12.567422048853487,
16667,24.10581666666667,73.36729666666668,1,2026-05-10,2026-05-10,3,348.16,8.863333333333333,0.5666666666666667,40.922815322637724,27.524481659009076,37.9414238913846,
16668,24.253,74.78825,1,2026-05-10,2026-05-10,1,351.43,18.74,0.7,19.72474347628749,15.837993570908784,47.56948400577874,
16669,24.62203,78.44946,1,2026-05-10,2026-05-10,1,332.48,3.31,0.3,11.663490355423257,19.671198637632443,26.28922682644321,
16670,24.519392500000002,76.8881475,2,2026-05-10,2026-05-19,4,348.15250000000003,12.2,0.7,24.337550784753,14.72912070498098,19.983365033596854,
