latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
18.72634,77.85856,367,0.41,0.61,2026-05-01,0722,N21,VIIRS,h,2.0NRT,313.75,8.55,D
18.71894,77.79601,367,0.42,0.61,2026-05-01,0722,N21,VIIRS,h,2.0NRT,316.68,13.95,D
19.09744,79.64676,335.12,0.62,0.54,2026-05-01,0722,N21,VIIRS,l,2.0NRT,305.6,7.31,D
18.80149,78.19136,344.14,0.39,0.59,2026-05-01,0722,N21,VIIRS,n,2.0NRT,310.77,4.55,D
18.74132,77.90277,335.34,0.41,0.61,2026-05-01,0722,N21,VIIRS,l,2.0NRT,309.35,4.29,D
18.74053,77.89899,344.96,0.41,0.61,2026-05-01,0722,N21,VIIRS,n,2.0NRT,311.79,4.29,D
18.71814,77.79218,343.82,0.42,0.61,2026-05-01,0722,N21,VIIRS,n,2.0NRT,313.63,13.95,D
18.74677,77.90151,346.11,0.41,0.61,2026-05-01,0722,N21,VIIRS,n,2.0NRT,312.57,5.75,D
18.74598,77.89774,345.12,0.41,0.61,2026-05-01,0722,N21,VIIRS,n,2.0NRT,313.46,5.75,D
19.37851,81.04175,330.81,0.5,0.49,2026-05-01,0722,N21,VIIRS,l,2.0NRT,303.08,8.04,D
19.31635,80.6674,342.07,0.53,0.5,2026-05-01,0722,N21,VIIRS,n,2.0NRT,303.49,11.08,D
18.72677,77.85863,367,0.41,0.61,2026-05-01,0722,N21,VIIRS,h,2.0NRT,313.37,11.49,D
18.79883,78.19165,346.31,0.39,0.59,2026-05-01,0722,N21,VIIRS,n,2.0NRT,312.22,4.2,D
18.71894,77.79623,367,0.42,0.61,2026-05-01,0722,N21,VIIRS,h,2.0NRT,316.18,13.9,D
19.31681,80.66469,346.34,0.53,0.5,2026-05-01,0722,N21,VIIRS,n,2.0NRT,303.72,8.97,D
18.74205,77.90269,342.63,0.41,0.61,2026-05-01,0722,N21,VIIRS,n,2.0NRT,309.84,4.53,D
18.74123,77.89891,352.78,0.41,0.61,2026-05-01,0722,N21,VIIRS,n,2.0NRT,312.38,4.53,D
18.71811,77.79241,347.26,0.42,0.61,2026-05-01,0722,N21,VIIRS,n,2.0NRT,313.89,13.9,D
18.7475,77.90146,337.7,0.41,0.61,2026-05-01,0722,N21,VIIRS,l,2.0NRT,312.53,4.53,D
18.74668,77.89768,340.21,0.41,0.61,2026-05-01,0722,N21,VIIRS,l,2.0NRT,313.73,4.53,D
19.40109,81.04364,341.82,0.5,0.49,2026-05-01,0722,N21,VIIRS,n,2.0NRT,303.7,13.41,D
19.38804,80.95372,348.18,0.5,0.49,2026-05-01,0722,N21,VIIRS,n,2.0NRT,302.49,17.34,D
19.38712,80.94903,353.72,0.5,0.49,2026-05-01,0722,N21,VIIRS,n,2.0NRT,306.87,17.34,D
19.38622,80.94444,348.29,0.5,0.49,2026-05-01,0722,N21,VIIRS,n,2.0NRT,303.02,14.21,D
19.39245,80.95265,367,0.5,0.49,2026-05-01,0722,N21,VIIRS,h,2.0NRT,305.87,9.51,D
19.39152,80.94792,338.83,0.5,0.49,2026-05-01,0722,N21,VIIRS,n,2.0NRT,303.06,9.51,D
18.76547,77.90534,339.33,0.41,0.61,2026-05-01,0722,N21,VIIRS,l,2.0NRT,314.04,4.17,D
18.86269,78.33392,367,0.38,0.59,2026-05-01,0722,N21,VIIRS,h,2.0NRT,310.59,8.04,D
18.42302,76.29228,340.94,0.53,0.67,2026-05-01,0722,N21,VIIRS,l,2.0NRT,311.9,6.08,D
19.00096,78.91517,339.64,0.35,0.57,2026-05-01,0722,N21,VIIRS,n,2.0NRT,308.43,2.28,D
