latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
29.03698,76.61549,344.7,0.49,0.4,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,313.17,11.07,D
29.04992,76.69053,342.58,0.49,0.4,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,311.92,2.55,D
29.61221,81.83688,346.16,0.33,0.55,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,308.18,6.2,D
29.66616,81.89854,337.62,0.33,0.55,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,311.81,2.65,D
29.4079,78.99098,343.19,0.44,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,313.24,3.79,D
29.6273,80.65899,335.77,0.55,0.51,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,306.13,4.88,D
29.57549,79.93554,343.98,0.5,0.49,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,308.64,4.8,D
29.52075,79.36037,353.37,0.46,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,310.14,10.52,D
29.52516,79.36031,343.68,0.46,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,308.27,10.52,D
29.57197,79.93422,342.54,0.5,0.49,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,309.04,4.14,D
29.52122,79.35914,351.07,0.46,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,311.53,9.32,D
29.52563,79.35909,343.94,0.46,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,308.05,9.32,D
29.19233,76.19393,346.96,0.47,0.4,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,317.69,5.48,D
29.62505,79.91487,344.4,0.5,0.49,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,306.09,7.28,D
29.6245,79.90926,342.28,0.5,0.49,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,305.99,7.28,D
29.56075,79.26957,332.1,0.46,0.47,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,306.23,6.43,D
29.57699,79.34222,341.46,0.46,0.47,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,311.6,5.57,D
29.57642,79.25079,336.39,0.46,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,306.16,4.98,D
29.57708,79.21479,330.13,0.45,0.47,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,305.06,2.13,D
29.60257,79.24858,330.42,0.46,0.47,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,305.13,4.79,D
29.60654,79.24446,331.14,0.46,0.47,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,305.79,3.45,D
29.60992,79.23479,330.64,0.45,0.47,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,304.5,4.76,D
29.33541,76.70834,345.33,0.5,0.41,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,316.2,3.64,D
29.61085,79.23626,335.19,0.46,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,305.08,3.77,D
29.33599,76.71056,344.25,0.5,0.41,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,316.09,3.45,D
29.65469,79.41138,342.15,0.47,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,305.21,3.83,D
29.65866,79.40662,354.11,0.47,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,310.17,46.35,D
29.66302,79.40581,342.72,0.47,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,309.12,46.35,D
29.39274,76.83328,345.44,0.5,0.41,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,313.06,9,D
29.67356,79.3342,343.35,0.46,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,308.96,8.87,D
29.71882,79.74277,336.59,0.49,0.48,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,306.37,27.13,D
29.67796,79.33395,336.1,0.46,0.47,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,306.68,4.51,D
29.72396,79.74892,344.25,0.49,0.49,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,305.55,27.13,D
29.72343,79.74351,353.71,0.49,0.48,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,320.58,27.13,D
29.67092,79.22182,338.82,0.45,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,305,5.27,D
29.72808,79.74466,367,0.49,0.48,2026-05-21,0824,SNPP,SNPP,h,2.0NRT,306.38,22.93,D
29.72859,79.70416,343.4,0.49,0.48,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,306.75,6.15,D
29.72816,79.69978,335.62,0.49,0.48,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,306.93,3.64,D
29.75199,79.89452,337.36,0.5,0.49,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,306.04,4.42,D
29.73226,79.65053,330.97,0.48,0.48,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,303.71,2.6,D
29.70602,79.1794,332.87,0.45,0.47,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,305.81,2.57,D
29.7912,79.9658,334.73,0.5,0.49,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,304.68,2.58,D
29.79069,79.96069,330.54,0.5,0.49,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,304.98,2.58,D
29.71653,79.23749,332.98,0.46,0.47,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,305.96,4,D
29.7245,79.30706,331.31,0.46,0.47,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,306.26,1.59,D
29.71727,79.23335,331.97,0.46,0.47,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,305.22,4.21,D
29.79167,79.96324,345.36,0.5,0.49,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,305.86,6.15,D
29.77509,79.64387,335.4,0.48,0.48,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,304.94,4.84,D
29.73861,79.22675,350.79,0.46,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,310.2,13.38,D
29.74651,79.26176,342.77,0.46,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,309.79,5.27,D
29.732,79.11729,346.85,0.45,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,309.82,9.7,D
29.73154,79.11272,332.2,0.45,0.47,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,306.6,0.8,D
29.78822,79.41294,335.88,0.47,0.48,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,305.29,4.84,D
29.76261,79.07519,343.44,0.45,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,306.97,5.21,D
29.84843,79.83777,347.29,0.5,0.49,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,306.33,9.34,D
29.84796,79.83301,343.13,0.5,0.49,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,306.29,4.78,D
29.8526,79.8337,335.14,0.5,0.49,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,307.63,5.24,D
29.83958,79.70223,347.42,0.49,0.48,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,306.49,13.87,D
29.77449,79.06363,344.22,0.45,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,313.25,32.71,D
29.77399,79.05885,332.94,0.45,0.47,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,303.11,32.71,D
29.39682,75.81935,344.19,0.45,0.39,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,316.21,3.73,D
29.84408,79.70193,367,0.49,0.48,2026-05-21,0824,SNPP,SNPP,h,2.0NRT,305.78,13.87,D
29.84353,79.6965,355.51,0.49,0.48,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,306.44,15.99,D
29.79284,79.11385,332.44,0.45,0.47,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,306.66,6.22,D
29.8197,79.32969,334.67,0.46,0.47,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,305.94,2.85,D
29.79904,79.13134,330.63,0.45,0.47,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,305.2,1.9,D
29.86565,79.73594,331.44,0.49,0.49,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,303.84,6.79,D
29.82651,79.35271,331.28,0.46,0.47,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,304.29,2.2,D
29.82504,79.25344,367,0.46,0.47,2026-05-21,0824,SNPP,SNPP,h,2.0NRT,314.08,14.52,D
29.88301,79.81805,339.9,0.5,0.49,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,305.98,5.81,D
29.79294,78.9504,338.15,0.44,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,306.94,4.33,D
29.84481,79.40051,343.2,0.47,0.48,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,306.84,6.48,D
29.80434,79.01659,346.7,0.44,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,306.55,5.28,D
29.80875,79.01711,331.1,0.44,0.46,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,305.98,5.28,D
29.80826,79.01247,333.6,0.44,0.46,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,307.11,5.79,D
29.82126,79.25581,342.76,0.46,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,311.58,6.38,D
29.82558,79.25488,343.84,0.46,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,310.51,6.38,D
29.82517,79.25065,339.39,0.46,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,310.83,6.38,D
29.88377,79.81466,334.79,0.5,0.49,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,305.17,3.4,D
29.8791,79.76507,330.8,0.49,0.49,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,302.54,2.12,D
29.84438,79.40208,345.29,0.47,0.48,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,307.09,6.02,D
29.83878,79.34462,333.33,0.46,0.47,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,306.7,3.37,D
29.80653,79.01813,341.4,0.44,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,306.57,5.69,D
29.84912,79.3596,333.88,0.47,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,305.91,2.58,D
29.84856,79.35392,331.57,0.47,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,305.67,2.58,D
29.84707,79.33871,340.13,0.46,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,309.08,4.06,D
29.9369,80.23846,336.13,0.53,0.5,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,302.68,6.98,D
29.93336,80.19981,335.09,0.52,0.5,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,299.1,4.46,D
29.83318,79.0238,334.22,0.45,0.47,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,308.93,2.6,D
29.81879,78.84117,337.51,0.43,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,305.93,5.62,D
29.81729,78.8266,337.17,0.43,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,306.16,3.81,D
29.82403,78.85019,337.54,0.43,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,306.65,4.35,D
29.94004,79.92503,331.87,0.5,0.49,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,303.89,3.87,D
29.93035,79.82435,330.32,0.5,0.49,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,304.47,3.48,D
29.88624,79.37549,342.03,0.47,0.48,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,308.65,5.39,D
29.88576,79.37074,348.36,0.47,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,311.73,5.39,D
29.93476,79.82269,339.47,0.5,0.49,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,304.48,3.48,D
29.89008,79.36954,334.95,0.47,0.47,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,309,5.39,D
29.60777,76.80539,340.79,0.51,0.41,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,313.14,2.34,D
29.93666,79.79528,338.71,0.5,0.49,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,304.24,6.18,D
29.93723,79.70823,334.14,0.49,0.49,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,306.2,7.82,D
29.84639,78.81705,342.14,0.43,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,305.6,5.89,D
29.94795,79.72472,346.08,0.49,0.49,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,308.29,24.09,D
29.95235,79.72332,356.02,0.49,0.49,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,311.65,24.09,D
29.84944,78.68463,330.86,0.43,0.46,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,303.25,2.32,D
29.937,79.48091,336.93,0.47,0.48,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,304.35,4.78,D
29.87428,78.87716,337.96,0.44,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,308.01,2.03,D
29.40423,74.89922,349.97,0.42,0.38,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,321.47,3.89,D
29.97098,79.5499,332.98,0.48,0.48,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,306.02,6.16,D
29.97048,79.545,341.79,0.48,0.48,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,305.81,6.16,D
29.94699,79.31808,337.95,0.46,0.47,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,309.39,6.28,D
29.89359,78.81571,336.49,0.43,0.46,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,309.02,3.86,D
29.89317,78.81182,337.2,0.43,0.46,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,310.25,3.86,D
29.94611,79.44438,335.82,0.47,0.48,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,306.95,3.78,D
29.86361,78.61295,339.19,0.42,0.45,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,309.38,4.09,D
29.89256,78.81298,336.42,0.43,0.46,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,310.69,6.01,D
29.5128,75.50063,342.83,0.44,0.39,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,316.23,2.54,D
29.96943,79.54741,353.84,0.48,0.48,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,308.79,10.26,D
29.94691,79.31492,339.51,0.46,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,308.95,5.83,D
29.90389,78.59164,342,0.42,0.45,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,307.95,3.04,D
29.97867,79.1469,334.23,0.45,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,307.96,4.13,D
29.93928,78.44803,336.54,0.41,0.45,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,310.14,3.95,D
29.99191,78.81612,348.9,0.43,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,315.54,4.79,D
29.95098,78.40131,339.81,0.41,0.45,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,311.93,7.77,D
29.99481,78.81441,342.45,0.43,0.46,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,312.84,3.54,D
29.9526,78.40236,348.86,0.41,0.45,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,312.31,5.13,D
29.62942,75.51571,348.81,0.44,0.39,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,316.71,3.81,D
30.01808,78.78922,342.77,0.43,0.46,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,313.64,5.25,D
30.02654,78.70502,342.48,0.43,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,311.99,8.31,D
29.71161,75.93287,348.03,0.46,0.39,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,311.69,3.69,D
30.04633,78.77132,339.42,0.43,0.46,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,312.37,5.1,D
30.11297,79.38001,367,0.47,0.48,2026-05-21,0824,SNPP,SNPP,h,2.0NRT,308.85,15.52,D
30.11238,79.37407,346.86,0.47,0.48,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,309.62,11.52,D
30.11692,79.3749,354.59,0.47,0.48,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,314.97,41.45,D
30.12709,79.34332,347.84,0.47,0.48,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,309.68,6.33,D
30.12653,79.33781,333.69,0.47,0.48,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,306.67,6.33,D
30.13155,79.34341,334.52,0.47,0.48,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,309.32,5.83,D
30.13099,79.33795,346.49,0.47,0.48,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,310.19,5.83,D
29.72334,75.49205,342.96,0.44,0.39,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,316.23,3.37,D
29.72983,75.51447,345.54,0.45,0.39,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,316.64,2.13,D
29.72689,75.49146,340.89,0.44,0.39,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,313.55,1.66,D
30.09681,78.64008,350.95,0.43,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,313.29,8.47,D
29.93238,77.02509,346.98,0.52,0.42,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,320.65,16.58,D
29.93685,77.02994,346.24,0.52,0.42,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,320.94,18.35,D
29.93621,77.02451,353.57,0.52,0.42,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,321.23,21.26,D
30.15498,78.99934,333.43,0.45,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,307.42,2.56,D
30.15458,78.99538,339.48,0.45,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,307.82,3.73,D
30.20293,79.30125,367,0.47,0.47,2026-05-21,0824,SNPP,SNPP,h,2.0NRT,323.64,19.05,D
30.20338,79.30573,340.06,0.47,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,311.62,8.39,D
30.20248,79.29675,347.11,0.47,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,317.5,19.05,D
30.20756,79.30319,367,0.47,0.47,2026-05-21,0824,SNPP,SNPP,h,2.0NRT,314.03,12.75,D
30.20804,79.30801,355.23,0.47,0.48,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,311.55,12.75,D
30.20713,79.29882,346.16,0.47,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,314.35,10.74,D
30.17873,78.85014,342.49,0.44,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,309.14,9.22,D
30.17825,78.84555,346.5,0.44,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,310.01,9.22,D
30.17055,78.69095,336.8,0.43,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,311.2,3.95,D
30.17015,78.68715,345.06,0.43,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,310.7,5.19,D
30.17088,78.53525,330.43,0.42,0.45,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,305.14,2.52,D
30.17515,78.5354,331.83,0.42,0.45,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,305.22,2.52,D
30.1746,78.53043,347.69,0.42,0.45,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,305.99,6.21,D
29.85521,75.80886,342.4,0.46,0.39,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,314.43,1.61,D
29.8546,75.80411,342.71,0.46,0.39,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,312.94,1.61,D
30.21247,78.80123,354.88,0.44,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,313.23,12.27,D
30.21198,78.79662,347.63,0.44,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,312.43,6.63,D
29.85881,75.80827,345.38,0.46,0.39,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,314.77,1.61,D
29.86602,75.80708,345.54,0.46,0.39,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,314.91,2.95,D
30.17512,78.53106,350.09,0.42,0.45,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,306.11,7.7,D
30.21111,78.80198,349.36,0.44,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,313.46,14.74,D
30.19819,78.67409,336.65,0.43,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,310.22,1.89,D
30.21501,78.7979,367,0.44,0.46,2026-05-21,0824,SNPP,SNPP,h,2.0NRT,315.63,20.51,D
30.24935,79.0983,334.56,0.46,0.47,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,309.55,3.92,D
30.20008,78.60879,337.14,0.43,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,308.06,2.02,D
29.91182,76.02205,343.68,0.47,0.4,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,314.11,17.22,D
29.87544,75.672,342.91,0.45,0.39,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,313.24,3.65,D
30.22954,78.6873,367,0.43,0.46,2026-05-21,0824,SNPP,SNPP,h,2.0NRT,315.94,14.22,D
30.23411,78.73165,344.9,0.43,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,315.18,6.31,D
30.2115,78.51363,335.13,0.42,0.45,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,306.76,11.93,D
30.21106,78.50944,354.5,0.42,0.45,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,309.26,6.65,D
30.22212,78.57458,347.61,0.42,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,311.39,10.08,D
30.22175,78.57104,343.35,0.42,0.45,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,311.15,10.08,D
30.29472,79.20019,337.97,0.46,0.47,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,312.2,3.29,D
30.29908,79.19958,339.07,0.46,0.47,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,311.62,3.29,D
30.27511,78.83614,336.68,0.44,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,307.94,2.76,D
30.31107,79.10018,355.56,0.46,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,317.74,25.75,D
30.28353,78.75163,337.08,0.43,0.46,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,311.1,5.78,D
30.26405,78.56822,344.59,0.42,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,311.18,9.57,D
30.27873,78.66576,335.02,0.43,0.46,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,308.58,6.33,D
30.27103,78.51437,338.3,0.42,0.45,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,310.4,3.48,D
30.00025,76.19309,350.22,0.48,0.4,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,316.02,18.47,D
30.30743,78.77388,333.54,0.44,0.46,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,305.61,2.69,D
30.29404,78.6488,337.72,0.43,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,307.13,3.87,D
30.36949,79.32442,337.82,0.47,0.48,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,308.61,4.06,D
30.29828,78.64836,345.1,0.43,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,307.94,7.39,D
30.29402,78.60912,345.7,0.43,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,307,4.98,D
30.31089,78.77368,333.57,0.44,0.46,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,304.02,6.48,D
30.29838,78.64944,345.17,0.43,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,309.13,9.94,D
30.29438,78.60986,334.54,0.43,0.46,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,304.77,5.23,D
30.29399,78.60603,334.14,0.43,0.46,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,308.76,3.04,D
30.36908,79.32208,342.52,0.47,0.48,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,308.1,4.99,D
30.36173,79.15478,335.63,0.46,0.47,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,302.04,3.23,D
30.30531,78.55006,337.81,0.42,0.45,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,311.15,3.21,D
30.33068,78.71395,338.56,0.43,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,308.33,3.97,D
30.31166,78.36754,336.51,0.41,0.45,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,304.53,2.9,D
30.34466,78.64147,367,0.43,0.46,2026-05-21,0824,SNPP,SNPP,h,2.0NRT,312.12,10.12,D
30.34502,78.64494,334.11,0.43,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,307.99,10.12,D
30.34308,78.54483,334.04,0.42,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,305.42,4.02,D
30.34739,78.5453,335.89,0.42,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,304.52,4.02,D
30.34686,78.54025,354.8,0.42,0.45,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,309.74,4.02,D
30.10701,76.36739,352.11,0.49,0.4,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,314.17,29.32,D
30.39879,78.59034,336.98,0.43,0.46,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,308.98,3.3,D
30.40153,78.45093,335.91,0.42,0.45,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,309.34,3.4,D
30.43778,78.76324,332.61,0.44,0.46,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,305.66,2.36,D
30.39373,78.33514,337.17,0.41,0.45,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,309.5,4.38,D
30.43637,78.62315,341.38,0.43,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,307.72,4.58,D
30.43574,78.61706,346.41,0.43,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,309.41,6.43,D
30.46298,78.59121,342.73,0.43,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,305.6,8.83,D
30.46736,78.59214,349.17,0.43,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,306.15,8.83,D
30.46679,78.58676,346.18,0.43,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,310.28,8.83,D
30.23865,76.44326,340.9,0.49,0.41,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,310.74,16.94,D
30.50732,78.72659,342.44,0.44,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,305.75,5.67,D
29.84614,73.36002,342.75,0.39,0.36,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,315.45,8.65,D
30.40287,77.46456,340.84,0.56,0.43,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,313.37,3.54,D
30.50981,78.34181,347.53,0.42,0.45,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,319.31,31.81,D
30.5093,78.33696,352.02,0.41,0.45,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,315.34,31.81,D
30.57727,78.82922,333.04,0.44,0.46,2026-05-21,0824,SNPP,SNPP,n,2.0NRT,301.73,3.09,D
30.04944,74.37421,344.84,0.41,0.37,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,318.67,16.74,D
30.16188,74.86485,345.05,0.43,0.38,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,317.03,9.13,D
29.99632,73.51939,342.57,0.39,0.36,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,316.32,6.38,D
30.34679,76.15668,344.33,0.48,0.4,2026-05-21,0824,SNPP,SNPP,l,2.0NRT,314.95,12.5,D
